Accession,Release_Date,Length,Geo_Location,USA,Isolation_Source,Collection_Date
MT252806,2020-04-24T00:00:00Z,29882,USA: WA,WA,,2020-03-09
MT252807,2020-04-24T00:00:00Z,29882,USA: WA,WA,,2020-03-09
MT252808,2020-04-24T00:00:00Z,29881,USA: WA,WA,,2020-03-09
MT252809,2020-04-24T00:00:00Z,29615,USA: WA,WA,,2020-03-09
MT252810,2020-04-24T00:00:00Z,29862,USA: WA,WA,,2020-03-08
MT252811,2020-04-24T00:00:00Z,29629,USA: WA,WA,,2020-03-08
MT252821,2020-04-24T00:00:00Z,29594,USA: WA,WA,,2020-03-07
MT252822,2020-04-24T00:00:00Z,29755,USA: WA,WA,,2020-03-06
MT252823,2020-04-24T00:00:00Z,29777,USA: WA,WA,,2020-03-07
MT252824,2020-04-24T00:00:00Z,29841,USA: WA,WA,,2020-03-06
MT375428,2020-04-24T00:00:00Z,29734,USA: WA,WA,,2020-03-29
MT375430,2020-04-24T00:00:00Z,29883,USA: WA,WA,,2020-03-31
MT375432,2020-04-24T00:00:00Z,29896,USA: WA,WA,,2020-03-30
MT375433,2020-04-24T00:00:00Z,29839,USA: WA,WA,,2020-03-30
MT375434,2020-04-24T00:00:00Z,29867,USA: WA,WA,,2020-03-31
MT375435,2020-04-24T00:00:00Z,29706,USA: WA,WA,,2020-03-31
MT375436,2020-04-24T00:00:00Z,29852,USA: WA,WA,,2020-03-31
MT375437,2020-04-24T00:00:00Z,29853,USA: WA,WA,,2020-03-31
MT375438,2020-04-24T00:00:00Z,29868,USA: WA,WA,,2020-03-31
MT375440,2020-04-24T00:00:00Z,29872,USA: WA,WA,,2020-03-31
MT375441,2020-04-24T00:00:00Z,29875,USA: WA,WA,,2020-03-26
MT375442,2020-04-24T00:00:00Z,29856,USA: WA,WA,,2020-03-26
MT375443,2020-04-24T00:00:00Z,29813,USA: WA,WA,,2020-03-26
MT375444,2020-04-24T00:00:00Z,29732,USA: WA,WA,,2020-03-29
MT375445,2020-04-24T00:00:00Z,29871,USA: WA,WA,,2020-03-29
MT375446,2020-04-24T00:00:00Z,29892,USA: WA,WA,,2020-03-28
MT375447,2020-04-24T00:00:00Z,29898,USA: WA,WA,,2020-03-25
MT375448,2020-04-24T00:00:00Z,29871,USA: WA,WA,,2020-03-27
MT375449,2020-04-24T00:00:00Z,29872,USA: WA,WA,,2020-03-28
MT375450,2020-04-24T00:00:00Z,29839,USA: WA,WA,,2020-03-28
MT375451,2020-04-24T00:00:00Z,29839,USA: WA,WA,,2020-03-27
MT375452,2020-04-24T00:00:00Z,29867,USA: WA,WA,,2020-03-28
MT375453,2020-04-24T00:00:00Z,29887,USA: WA,WA,,2020-03-27
MT375454,2020-04-24T00:00:00Z,29714,USA: WA,WA,,2020-03-27
MT375455,2020-04-24T00:00:00Z,29865,USA: WA,WA,,2020-03-28
MT375456,2020-04-24T00:00:00Z,29813,USA: WA,WA,,2020-03-27
MT375458,2020-04-24T00:00:00Z,29873,USA: WA,WA,,2020-04-06
MT375459,2020-04-24T00:00:00Z,29891,USA: WA,WA,,2020-04-05
MT375460,2020-04-24T00:00:00Z,29848,USA: WA,WA,,2020-04-06
MT375461,2020-04-24T00:00:00Z,29880,USA: WA,WA,,2020-04-06
MT375462,2020-04-24T00:00:00Z,29643,USA: WA,WA,,2020-04-06
MT375463,2020-04-24T00:00:00Z,29876,USA: WA,WA,,2020-04-07
MT375464,2020-04-24T00:00:00Z,29485,USA: WA,WA,,2020-04-08
MT375465,2020-04-24T00:00:00Z,29848,USA: WA,WA,,2020-04-07
MT375466,2020-04-24T00:00:00Z,29873,USA: WA,WA,,2020-04-07
MT375467,2020-04-24T00:00:00Z,29729,USA: WA,WA,,2020-04-07
MT375468,2020-04-24T00:00:00Z,29875,USA: WA,WA,,2020-04-07
MT375473,2020-04-24T00:00:00Z,29601,USA: WA,WA,,2020-04-08
MT375475,2020-04-24T00:00:00Z,29499,USA: WA,WA,,2020-04-08
MT375476,2020-04-24T00:00:00Z,29784,USA: WA,WA,,2020-04-02
MT375477,2020-04-24T00:00:00Z,29765,USA: WA,WA,,2020-04-02
MT375478,2020-04-24T00:00:00Z,29871,USA: WA,WA,,2020-04-02
MT375479,2020-04-24T00:00:00Z,29871,USA: WA,WA,,2020-04-02
MT375480,2020-04-24T00:00:00Z,29872,USA: WA,WA,,2020-04-02
MT375481,2020-04-24T00:00:00Z,29899,USA: WA,WA,,2020-04-02
MT375482,2020-04-24T00:00:00Z,29880,USA: WA,WA,,2020-04-02
MT358644,2020-04-20T00:00:00Z,29842,USA: WA,WA,,2020-04-01
MT358645,2020-04-20T00:00:00Z,29831,USA: WA,WA,,2020-03-31
MT358646,2020-04-20T00:00:00Z,29862,USA: WA,WA,,2020-03-31
MT358647,2020-04-20T00:00:00Z,29872,USA: WA,WA,,2020-03-31
MT358648,2020-04-20T00:00:00Z,29831,USA: WA,WA,,2020-03-31
MT358649,2020-04-20T00:00:00Z,29902,USA: WA,WA,,2020-03-31
MT358650,2020-04-20T00:00:00Z,29829,USA: WA,WA,,2020-03-31
MT358656,2020-04-20T00:00:00Z,29853,USA: WA,WA,,2020-03-31
MT358657,2020-04-20T00:00:00Z,29872,USA: WA,WA,,2020-03-31
MT358658,2020-04-20T00:00:00Z,29853,USA: WA,WA,,2020-03-31
MT358659,2020-04-20T00:00:00Z,29854,USA: WA,WA,,2020-03-31
MT358660,2020-04-20T00:00:00Z,29838,USA: WA,WA,,2020-03-31
MT358662,2020-04-20T00:00:00Z,29862,USA: WA,WA,,2020-03-31
MT358663,2020-04-20T00:00:00Z,29829,USA: WA,WA,,2020-03-31
MT358664,2020-04-20T00:00:00Z,29821,USA: WA,WA,,2020-03-31
MT358665,2020-04-20T00:00:00Z,29835,USA: WA,WA,,2020-03-31
MT358666,2020-04-20T00:00:00Z,29833,USA: WA,WA,,2020-03-31
MT358667,2020-04-20T00:00:00Z,29872,USA: WA,WA,,2020-03-30
MT358668,2020-04-20T00:00:00Z,29865,USA: WA,WA,,2020-03-31
MT358669,2020-04-20T00:00:00Z,29864,USA: WA,WA,,2020-03-29
MT358670,2020-04-20T00:00:00Z,29866,USA: WA,WA,,2020-03-31
MT358671,2020-04-20T00:00:00Z,29864,USA: WA,WA,,2020-03-30
MT358672,2020-04-20T00:00:00Z,29832,USA: WA,WA,,2020-03-30
MT358674,2020-04-20T00:00:00Z,29813,USA: WA,WA,,2020-03-26
MT358675,2020-04-20T00:00:00Z,29897,USA: WA,WA,,2020-03-26
MT358676,2020-04-20T00:00:00Z,29813,USA: WA,WA,,2020-03-26
MT358677,2020-04-20T00:00:00Z,29831,USA: WA,WA,,2020-03-26
MT358678,2020-04-20T00:00:00Z,29832,USA: WA,WA,,2020-03-27
MT358679,2020-04-20T00:00:00Z,29832,USA: WA,WA,,2020-03-26
MT358680,2020-04-20T00:00:00Z,29815,USA: WA,WA,,2020-03-26
MT358681,2020-04-20T00:00:00Z,29831,USA: WA,WA,,2020-03-26
MT358682,2020-04-20T00:00:00Z,29834,USA: WA,WA,,2020-03-26
MT358683,2020-04-20T00:00:00Z,29832,USA: WA,WA,,2020-03-25
MT358684,2020-04-20T00:00:00Z,29875,USA: WA,WA,,2020-03-25
MT358685,2020-04-20T00:00:00Z,29871,USA: WA,WA,,2020-03-26
MT358686,2020-04-20T00:00:00Z,29808,USA: WA,WA,,2020-03-26
MT358687,2020-04-20T00:00:00Z,29866,USA: WA,WA,,2020-03-26
MT358688,2020-04-20T00:00:00Z,29851,USA: WA,WA,,2020-03-26
MT358689,2020-04-20T00:00:00Z,29833,USA: WA,WA,,2020-03-26
MT358690,2020-04-20T00:00:00Z,29862,USA: WA,WA,,2020-03-26
MT358691,2020-04-20T00:00:00Z,29835,USA: WA,WA,,2020-03-27
MT358692,2020-04-20T00:00:00Z,29832,USA: WA,WA,,2020-03-25
MT358694,2020-04-20T00:00:00Z,29883,USA: WA,WA,,2020-03-26
MT358695,2020-04-20T00:00:00Z,29892,USA: WA,WA,,2020-03-26
MT358696,2020-04-20T00:00:00Z,29866,USA: WA,WA,,2020-03-26
MT358697,2020-04-20T00:00:00Z,29813,USA: WA,WA,,2020-03-26
MT358698,2020-04-20T00:00:00Z,29860,USA: WA,WA,,2020-03-25
MT358699,2020-04-20T00:00:00Z,29833,USA: WA,WA,,2020-03-26
MT358700,2020-04-20T00:00:00Z,29851,USA: WA,WA,,2020-03-26
MT358701,2020-04-20T00:00:00Z,29842,USA: WA,WA,,2020-03-25
MT358702,2020-04-20T00:00:00Z,29889,USA: WA,WA,,2020-03-27
MT358706,2020-04-20T00:00:00Z,29873,USA: WA,WA,,2020-03-31
MT358707,2020-04-20T00:00:00Z,29813,USA: WA,WA,,2020-03-31
MT358708,2020-04-20T00:00:00Z,29720,USA: WA,WA,,2020-03-27
MT358710,2020-04-20T00:00:00Z,29869,USA: WA,WA,,2020-03-27
MT358711,2020-04-20T00:00:00Z,29844,USA: WA,WA,,2020-03-27
MT358712,2020-04-20T00:00:00Z,29833,USA: WA,WA,,2020-03-27
MT358713,2020-04-20T00:00:00Z,29835,USA: WA,WA,,2020-03-27
MT358714,2020-04-20T00:00:00Z,29826,USA: WA,WA,,2020-03-27
MT358715,2020-04-20T00:00:00Z,29901,USA: WA,WA,,2020-03-27
MT358716,2020-04-20T00:00:00Z,29920,USA: WA,WA,,2020-03-27
MT358717,2020-04-20T00:00:00Z,29847,USA: WA,WA,,2020-03-27
MT358718,2020-04-20T00:00:00Z,29903,USA: WA,WA,,2020-03-27
MT358719,2020-04-20T00:00:00Z,29863,USA: WA,WA,,2020-03-27
MT358720,2020-04-20T00:00:00Z,29776,USA: WA,WA,,2020-03-27
MT358721,2020-04-20T00:00:00Z,29891,USA: WA,WA,,2020-03-27
MT358722,2020-04-20T00:00:00Z,29902,USA: WA,WA,,2020-03-27
MT358723,2020-04-20T00:00:00Z,29867,USA: WA,WA,,2020-03-27
MT358724,2020-04-20T00:00:00Z,29833,USA: WA,WA,,2020-03-27
MT358725,2020-04-20T00:00:00Z,29826,USA: WA,WA,,2020-03-27
MT358726,2020-04-20T00:00:00Z,29859,USA: WA,WA,,2020-03-27
MT358727,2020-04-20T00:00:00Z,29651,USA: WA,WA,,2020-03-30
MT358728,2020-04-20T00:00:00Z,29835,USA: WA,WA,,2020-03-31
MT358729,2020-04-20T00:00:00Z,29823,USA: WA,WA,,2020-03-31
MT358730,2020-04-20T00:00:00Z,29868,USA: WA,WA,,2020-03-29
MT358731,2020-04-20T00:00:00Z,29815,USA: WA,WA,,2020-03-29
MT358732,2020-04-20T00:00:00Z,29828,USA: WA,WA,,2020-03-29
MT358733,2020-04-20T00:00:00Z,29848,USA: WA,WA,,2020-03-29
MT358734,2020-04-20T00:00:00Z,29919,USA: WA,WA,,2020-03-29
MT358735,2020-04-20T00:00:00Z,29872,USA: WA,WA,,2020-03-28
MT358736,2020-04-20T00:00:00Z,29901,USA: WA,WA,,2020-03-29
MT358737,2020-04-20T00:00:00Z,29842,USA: WA,WA,,2020-03-28
MT358738,2020-04-20T00:00:00Z,29853,USA: WA,WA,,2020-03-28
MT358739,2020-04-20T00:00:00Z,29872,USA: WA,WA,,2020-03-29
MT358740,2020-04-20T00:00:00Z,29895,USA: WA,WA,,2020-03-28
MT358741,2020-04-20T00:00:00Z,29875,USA: WA,WA,,2020-03-29
MT358742,2020-04-20T00:00:00Z,29888,USA: WA,WA,,2020-03-29
MT358743,2020-04-20T00:00:00Z,29877,USA: WA,WA,,2020-04-01
MT358744,2020-04-20T00:00:00Z,29897,USA: WA,WA,,2020-04-01
MT358746,2020-04-20T00:00:00Z,29838,USA: WA,WA,,2020-03-31
MT358747,2020-04-20T00:00:00Z,29871,USA: WA,WA,,2020-03-31
MT358748,2020-04-20T00:00:00Z,29878,USA: WA,WA,,2020-03-31
MT350263,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350264,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350265,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350266,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350267,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350268,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350269,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-20
MT350270,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350271,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-20
MT350272,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350273,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350274,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350275,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350276,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350277,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350278,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350279,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT350280,2020-04-17T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-03-19
MT345798,2020-04-16T00:00:00Z,29844,USA: WA,WA,,2020-03-24
MT345799,2020-04-16T00:00:00Z,29608,USA: WA,WA,,2020-03-23
MT345800,2020-04-16T00:00:00Z,29689,USA: WA,WA,,2020-03-25
MT345801,2020-04-16T00:00:00Z,29818,USA: WA,WA,,2020-03-25
MT345804,2020-04-16T00:00:00Z,29594,USA: WA,WA,,2020-03-24
MT345805,2020-04-16T00:00:00Z,29884,USA: WA,WA,,2020-03-23
MT345806,2020-04-16T00:00:00Z,29898,USA: WA,WA,,2020-03-25
MT345807,2020-04-16T00:00:00Z,29481,USA: WA,WA,,2020-03-25
MT345808,2020-04-16T00:00:00Z,29687,USA: WA,WA,,2020-03-25
MT345809,2020-04-16T00:00:00Z,29863,USA: WA,WA,,2020-03-25
MT345810,2020-04-16T00:00:00Z,29417,USA: WA,WA,,2020-03-25
MT345811,2020-04-16T00:00:00Z,29850,USA: WA,WA,,2020-03-24
MT345812,2020-04-16T00:00:00Z,29762,USA: WA,WA,,2020-03-25
MT345813,2020-04-16T00:00:00Z,29445,USA: WA,WA,,2020-03-25
MT345814,2020-04-16T00:00:00Z,29733,USA: WA,WA,,2020-03-24
MT345815,2020-04-16T00:00:00Z,29862,USA: WA,WA,,2020-03-24
MT345818,2020-04-16T00:00:00Z,29625,USA: WA,WA,,2020-03-25
MT345819,2020-04-16T00:00:00Z,29900,USA: WA,WA,,2020-03-25
MT345820,2020-04-16T00:00:00Z,29537,USA: WA,WA,,2020-03-25
MT345821,2020-04-16T00:00:00Z,29617,USA: WA,WA,,2020-03-25
MT345822,2020-04-16T00:00:00Z,29738,USA: WA,WA,,2020-03-25
MT345823,2020-04-16T00:00:00Z,29817,USA: WA,WA,,2020-03-25
MT345824,2020-04-16T00:00:00Z,29792,USA: WA,WA,,2020-03-25
MT345825,2020-04-16T00:00:00Z,29875,USA: WA,WA,,2020-03-25
MT345826,2020-04-16T00:00:00Z,29839,USA: WA,WA,,2020-03-25
MT345827,2020-04-16T00:00:00Z,29872,USA: WA,WA,,2020-03-25
MT345829,2020-04-16T00:00:00Z,29875,USA: WA,WA,,2020-03-25
MT345830,2020-04-16T00:00:00Z,29857,USA: WA,WA,,2020-03-25
MT345832,2020-04-16T00:00:00Z,29869,USA: WA,WA,,2020-03-25
MT345833,2020-04-16T00:00:00Z,29893,USA: WA,WA,,2020-03-25
MT345834,2020-04-16T00:00:00Z,29901,USA: WA,WA,,2020-03-26
MT345835,2020-04-16T00:00:00Z,29878,USA: WA,WA,,2020-03-25
MT345836,2020-04-16T00:00:00Z,29871,USA: WA,WA,,2020-03-23
MT345837,2020-04-16T00:00:00Z,29336,USA: WA,WA,,2020-03-23
MT345838,2020-04-16T00:00:00Z,29659,USA: WA,WA,,2020-03-23
MT345839,2020-04-16T00:00:00Z,29591,USA: WA,WA,,2020-03-23
MT345840,2020-04-16T00:00:00Z,29893,USA: WA,WA,,2020-03-24
MT345841,2020-04-16T00:00:00Z,29882,USA: WA,WA,,2020-03-24
MT345842,2020-04-16T00:00:00Z,29696,USA: WA,WA,,2020-03-24
MT345843,2020-04-16T00:00:00Z,29785,USA: WA,WA,,2020-03-24
MT345844,2020-04-16T00:00:00Z,29776,USA: WA,WA,,2020-03-24
MT345845,2020-04-16T00:00:00Z,29816,USA: WA,WA,,2020-03-24
MT345846,2020-04-16T00:00:00Z,29869,USA: WA,WA,,2020-03-24
MT345847,2020-04-16T00:00:00Z,29863,USA: WA,WA,,2020-03-24
MT345848,2020-04-16T00:00:00Z,29840,USA: WA,WA,,2020-03-24
MT345849,2020-04-16T00:00:00Z,29871,USA: WA,WA,,2020-03-24
MT345850,2020-04-16T00:00:00Z,29808,USA: WA,WA,,2020-03-24
MT345851,2020-04-16T00:00:00Z,29637,USA: WA,WA,,2020-03-25
MT345852,2020-04-16T00:00:00Z,29833,USA: WA,WA,,2020-03-25
MT345853,2020-04-16T00:00:00Z,29850,USA: WA,WA,,2020-03-25
MT345854,2020-04-16T00:00:00Z,29860,USA: WA,WA,,2020-03-25
MT345855,2020-04-16T00:00:00Z,29859,USA: WA,WA,,2020-03-25
MT345856,2020-04-16T00:00:00Z,29872,USA: WA,WA,,2020-03-25
MT345859,2020-04-16T00:00:00Z,29814,USA: WA,WA,,2020-03-25
MT345860,2020-04-16T00:00:00Z,29779,USA: WA,WA,,2020-03-25
MT345861,2020-04-16T00:00:00Z,29867,USA: WA,WA,,2020-03-25
MT345862,2020-04-16T00:00:00Z,29888,USA: WA,WA,,2020-03-25
MT345865,2020-04-16T00:00:00Z,29868,USA: WA,WA,,2020-03-25
MT345867,2020-04-16T00:00:00Z,29871,USA: WA,WA,,2020-03-23
MT345881,2020-04-16T00:00:00Z,29835,USA: WA,WA,,2020-03-30
MT345882,2020-04-16T00:00:00Z,29893,USA: WA,WA,,2020-03-31
MT345883,2020-04-16T00:00:00Z,29833,USA: WA,WA,,2020-03-31
MT293158,2020-04-06T00:00:00Z,29748,USA: WA,WA,,2020-03-16
MT293159,2020-04-06T00:00:00Z,29890,USA: WA,WA,,2020-03-16
MT293160,2020-04-06T00:00:00Z,29864,USA: WA,WA,,2020-03-16
MT293161,2020-04-06T00:00:00Z,29873,USA: WA,WA,,2020-03-16
MT293162,2020-04-06T00:00:00Z,29848,USA: WA,WA,,2020-03-16
MT293164,2020-04-06T00:00:00Z,29772,USA: WA,WA,,2020-03-17
MT293165,2020-04-06T00:00:00Z,29839,USA: WA,WA,,2020-03-17
MT293166,2020-04-06T00:00:00Z,29865,USA: WA,WA,,2020-03-17
MT293167,2020-04-06T00:00:00Z,29796,USA: WA,WA,,2020-03-17
MT293168,2020-04-06T00:00:00Z,29694,USA: WA,WA,,2020-03-17
MT293169,2020-04-06T00:00:00Z,29790,USA: WA,WA,,2020-03-17
MT293170,2020-04-06T00:00:00Z,29798,USA: WA,WA,,2020-03-18
MT293171,2020-04-06T00:00:00Z,29848,USA: WA,WA,,2020-03-17
MT293172,2020-04-06T00:00:00Z,29870,USA: WA,WA,,2020-03-17
MT293176,2020-04-06T00:00:00Z,29883,USA: WA,WA,,2020-03-17
MT293179,2020-04-06T00:00:00Z,29877,USA: WA,WA,,2020-03-17
MT293180,2020-04-06T00:00:00Z,29554,USA: WA,WA,,2020-03-17
MT293181,2020-04-06T00:00:00Z,29871,USA: WA,WA,,2020-03-18
MT293182,2020-04-06T00:00:00Z,29866,USA: WA,WA,,2020-03-18
MT293183,2020-04-06T00:00:00Z,29871,USA: WA,WA,,2020-03-18
MT293184,2020-04-06T00:00:00Z,29756,USA: WA,WA,,2020-03-18
MT293185,2020-04-06T00:00:00Z,29640,USA: WA,WA,,2020-03-18
MT293186,2020-04-06T00:00:00Z,29865,USA: WA,WA,,2020-03-17
MT293187,2020-04-06T00:00:00Z,29869,USA: WA,WA,,2020-03-17
MT293188,2020-04-06T00:00:00Z,29778,USA: WA,WA,,2020-03-18
MT293189,2020-04-06T00:00:00Z,29863,USA: WA,WA,,2020-03-18
MT293190,2020-04-06T00:00:00Z,29829,USA: WA,WA,,2020-03-17
MT293191,2020-04-06T00:00:00Z,29711,USA: WA,WA,,2020-03-17
MT293192,2020-04-06T00:00:00Z,29868,USA: WA,WA,,2020-03-17
MT293193,2020-04-06T00:00:00Z,29251,USA: WA,WA,,2020-03-17
MT293194,2020-04-06T00:00:00Z,29653,USA: WA,WA,,2020-03-18
MT293195,2020-04-06T00:00:00Z,29871,USA: WA,WA,,2020-03-18
MT293196,2020-04-06T00:00:00Z,29888,USA: WA,WA,,2020-03-19
MT293197,2020-04-06T00:00:00Z,29619,USA: WA,WA,,2020-03-19
MT293198,2020-04-06T00:00:00Z,29881,USA: WA,WA,,2020-03-19
MT293199,2020-04-06T00:00:00Z,29671,USA: WA,WA,,2020-03-19
MT293200,2020-04-06T00:00:00Z,29852,USA: WA,WA,,2020-03-19
MT293201,2020-04-06T00:00:00Z,29846,USA: WA,WA,,2020-03-19
MT293202,2020-04-06T00:00:00Z,29874,USA: WA,WA,,2020-03-19
MT293203,2020-04-06T00:00:00Z,29527,USA: WA,WA,,2020-03-18
MT293204,2020-04-06T00:00:00Z,29896,USA: WA,WA,,2020-03-18
MT293205,2020-04-06T00:00:00Z,29833,USA: WA,WA,,2020-03-19
MT293206,2020-04-06T00:00:00Z,29668,USA: WA,WA,,2020-03-19
MT293207,2020-04-06T00:00:00Z,29866,USA: WA,WA,,2020-03-19
MT293208,2020-04-06T00:00:00Z,29884,USA: WA,WA,,2020-03-19
MT293209,2020-04-06T00:00:00Z,29842,USA: WA,WA,,2020-03-19
MT293210,2020-04-06T00:00:00Z,29871,USA: WA,WA,,2020-03-19
MT293211,2020-04-06T00:00:00Z,29864,USA: WA,WA,,2020-03-19
MT293212,2020-04-06T00:00:00Z,29883,USA: WA,WA,,2020-03-19
MT293213,2020-04-06T00:00:00Z,29887,USA: WA,WA,,2020-03-19
MT293214,2020-04-06T00:00:00Z,29801,USA: WA,WA,,2020-03-19
MT293215,2020-04-06T00:00:00Z,29855,USA: WA,WA,,2020-03-19
MT293216,2020-04-06T00:00:00Z,29859,USA: WA,WA,,2020-03-19
MT293217,2020-04-06T00:00:00Z,29273,USA: WA,WA,,2020-03-17
MT293218,2020-04-06T00:00:00Z,29870,USA: WA,WA,,2020-03-18
MT293219,2020-04-06T00:00:00Z,29885,USA: WA,WA,,2020-03-18
MT293220,2020-04-06T00:00:00Z,29869,USA: WA,WA,,2020-03-18
MT293221,2020-04-06T00:00:00Z,29559,USA: WA,WA,,2020-03-18
MT293222,2020-04-06T00:00:00Z,29842,USA: WA,WA,,2020-03-18
MT293223,2020-04-06T00:00:00Z,29846,USA: WA,WA,,2020-03-18
MT293224,2020-04-06T00:00:00Z,29847,USA: WA,WA,,2020-03-18
MT293225,2020-04-06T00:00:00Z,29865,USA: WA,WA,,2020-03-18
MT276325,2020-04-03T00:00:00Z,29882,USA: WA,WA,oronasopharynx,2020-02-27
MT262896,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262897,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262898,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262899,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262900,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262901,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262902,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262903,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262904,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262905,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262906,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262907,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262908,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262909,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262910,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262911,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262912,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262913,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262914,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262915,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT262916,2020-03-31T00:00:00Z,29882,USA: WA,WA,,2020-03-13
MT263381,2020-03-31T00:00:00Z,29910,USA: WA,WA,,2020-03-23
MT263382,2020-03-31T00:00:00Z,29900,USA: WA,WA,,2020-03-23
MT263383,2020-03-31T00:00:00Z,29797,USA: WA,WA,,2020-03-24
MT263384,2020-03-31T00:00:00Z,29793,USA: WA,WA,,2020-03-23
MT263385,2020-03-31T00:00:00Z,29610,USA: WA,WA,,2020-03-23
MT263387,2020-03-31T00:00:00Z,29852,USA: WA,WA,,2020-03-16
MT263388,2020-03-31T00:00:00Z,29740,USA: WA,WA,,2020-03-16
MT263389,2020-03-31T00:00:00Z,29454,USA: WA,WA,,2020-03-16
MT263390,2020-03-31T00:00:00Z,29761,USA: WA,WA,,2020-03-24
MT263391,2020-03-31T00:00:00Z,29911,USA: WA,WA,,2020-03-16
MT263392,2020-03-31T00:00:00Z,29843,USA: WA,WA,,2020-03-24
MT263393,2020-03-31T00:00:00Z,29529,USA: WA,WA,,2020-03-14
MT263394,2020-03-31T00:00:00Z,29697,USA: WA,WA,,2020-03-14
MT263395,2020-03-31T00:00:00Z,29904,USA: WA,WA,,2020-03-14
MT263396,2020-03-31T00:00:00Z,29903,USA: WA,WA,,2020-03-13
MT263397,2020-03-31T00:00:00Z,29601,USA: WA,WA,,2020-03-24
MT263398,2020-03-31T00:00:00Z,29884,USA: WA,WA,,2020-03-24
MT263399,2020-03-31T00:00:00Z,29886,USA: WA,WA,,2020-03-24
MT263400,2020-03-31T00:00:00Z,29841,USA: WA,WA,,2020-03-23
MT263401,2020-03-31T00:00:00Z,29473,USA: WA,WA,,2020-03-15
MT263402,2020-03-31T00:00:00Z,29844,USA: WA,WA,,2020-03-23
MT263403,2020-03-31T00:00:00Z,29878,USA: WA,WA,,2020-03-16
MT263404,2020-03-31T00:00:00Z,29866,USA: WA,WA,,2020-03-24
MT263405,2020-03-31T00:00:00Z,29834,USA: WA,WA,,2020-03-16
MT263408,2020-03-31T00:00:00Z,29810,USA: WA,WA,,2020-03-24
MT263410,2020-03-31T00:00:00Z,29871,USA: WA,WA,,2020-03-16
MT263412,2020-03-31T00:00:00Z,29829,USA: WA,WA,,2020-03-16
MT263413,2020-03-31T00:00:00Z,29862,USA: WA,WA,,2020-03-16
MT263414,2020-03-31T00:00:00Z,29830,USA: WA,WA,,2020-03-24
MT263416,2020-03-31T00:00:00Z,29815,USA: WA,WA,,2020-03-16
MT263417,2020-03-31T00:00:00Z,29871,USA: WA,WA,,2020-03-24
MT263418,2020-03-31T00:00:00Z,29876,USA: WA,WA,,2020-03-16
MT263419,2020-03-31T00:00:00Z,29853,USA: WA,WA,,2020-03-16
