Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/USA/WA-S1818/2020	EPI_ISL_496244	6/2/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.76	GR
hCoV-19/USA/WA-S1819/2020	EPI_ISL_496245	6/2/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1820/2020	EPI_ISL_496246	6/2/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1822/2020	EPI_ISL_496248	6/3/2020	North America / USA / Washington / Spokane County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S1823/2020	EPI_ISL_496249	6/3/2020	North America / USA / Washington / Spokane County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S1824/2020	EPI_ISL_496250	6/2/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S1826/2020	EPI_ISL_496252	6/2/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1827/2020	EPI_ISL_496253	6/2/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S1829/2020	EPI_ISL_496255	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S1830/2020	EPI_ISL_496256	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1831/2020	EPI_ISL_496257	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1832/2020	EPI_ISL_496258	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.76	GR
hCoV-19/USA/WA-S1833/2020	EPI_ISL_496259	5/27/2020	North America / USA / Washington / Whatcom County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S1834/2020	EPI_ISL_496260	5/27/2020	North America / USA / Washington / Whatcom County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S1835/2020	EPI_ISL_496261	5/27/2020	North America / USA / Washington / Whatcom County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S1837/2020	EPI_ISL_496263	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1838/2020	EPI_ISL_496264	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.65	GR
hCoV-19/USA/WA-S1839/2020	EPI_ISL_496265	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.76	GR
hCoV-19/USA/WA-S1840/2020	EPI_ISL_496266	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1841/2020	EPI_ISL_496267	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1842/2020	EPI_ISL_496268	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.76	GR
hCoV-19/USA/WA-S1843/2020	EPI_ISL_496269	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S1844/2020	EPI_ISL_496270	5/28/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1845/2020	EPI_ISL_496271	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1846/2020	EPI_ISL_496272	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1847/2020	EPI_ISL_496273	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.76	GR
hCoV-19/USA/WA-S1848/2020	EPI_ISL_496274	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1849/2020	EPI_ISL_496275	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1850/2020	EPI_ISL_496276	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S1851/2020	EPI_ISL_496277	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.154	G
hCoV-19/USA/WA-S1852/2020	EPI_ISL_496278	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S1854/2020	EPI_ISL_496280	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S1855/2020	EPI_ISL_496281	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S1856/2020	EPI_ISL_496282	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1857/2020	EPI_ISL_496283	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S1859/2020	EPI_ISL_496285	5/28/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.65	GR
hCoV-19/USA/WA-S1860/2020	EPI_ISL_496286	5/27/2020	North America / USA / Washington / Grays Harbor County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S1861/2020	EPI_ISL_496287	5/27/2020	North America / USA / Washington / Thurston County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S1862/2020	EPI_ISL_496288	5/27/2020	North America / USA / Washington / Thurston County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S1863/2020	EPI_ISL_496289	5/27/2020	North America / USA / Washington	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S1864/2020	EPI_ISL_496290	5/27/2020	North America / USA / Washington / Thurston County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S1865/2020	EPI_ISL_496291	5/27/2020	North America / USA / Washington / Thurston County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S1866/2020	EPI_ISL_496292	5/27/2020	North America / USA / Washington / Thurston County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S1868/2020	EPI_ISL_496294	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S1869/2020	EPI_ISL_496295	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S1870/2020	EPI_ISL_496296	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S1871/2020	EPI_ISL_496297	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S1872/2020	EPI_ISL_496298	5/27/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	S
hCoV-19/USA/WA-S1873/2020	EPI_ISL_496299	5/27/2020	North America / USA / Washington / Thurston County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S2299/2020	EPI_ISL_496931	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2300/2020	EPI_ISL_496932	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2301/2020	EPI_ISL_496933	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2302/2020	EPI_ISL_496934	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2303/2020	EPI_ISL_496935	6/12/2020	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S2304/2020	EPI_ISL_496936	6/12/2020	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S2305/2020	EPI_ISL_496937	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2306/2020	EPI_ISL_496938	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2307/2020	EPI_ISL_496939	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2308/2020	EPI_ISL_496940	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline	NS8_Q27stop results in 78.5% truncation of the protein sequence.	info	B.1.1.77	GR
hCoV-19/USA/WA-S2309/2020	EPI_ISL_496941	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2310/2020	EPI_ISL_496942	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.5.27	G
hCoV-19/USA/WA-S2311/2020	EPI_ISL_496943	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2313/2020	EPI_ISL_496945	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline	NS7a_E95stop results in 22.3% truncation of the protein sequence.	info	B.1.1.77	GR
hCoV-19/USA/WA-S2315/2020	EPI_ISL_496947	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2316/2020	EPI_ISL_496948	6/11/2020	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S2317/2020	EPI_ISL_496949	6/11/2020	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.21	GH
hCoV-19/USA/WA-S2319/2020	EPI_ISL_496951	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2320/2020	EPI_ISL_496952	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2321/2020	EPI_ISL_496953	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2322/2020	EPI_ISL_496954	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2323/2020	EPI_ISL_496955	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2324/2020	EPI_ISL_496956	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline	NS8_Q27stop results in 78.5% truncation of the protein sequence.	info	B.1.1.77	GR
hCoV-19/USA/WA-S2325/2020	EPI_ISL_496957	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2326/2020	EPI_ISL_496958	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline	NS8_Q27stop results in 78.5% truncation of the protein sequence.	info	B.1.1.77	GR
hCoV-19/USA/WA-S2328/2020	EPI_ISL_496960	6/10/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S2329/2020	EPI_ISL_496961	6/10/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2331/2020	EPI_ISL_496963	6/10/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2332/2020	EPI_ISL_496964	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2333/2020	EPI_ISL_496965	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline	NS8_Q18stop results in 86.0% truncation of the protein sequence.	info	B.1.1.77	GR
hCoV-19/USA/WA-S2334/2020	EPI_ISL_496966	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.76	GR
hCoV-19/USA/WA-S2335/2020	EPI_ISL_496967	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.76	GR
hCoV-19/USA/WA-S2336/2020	EPI_ISL_496968	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2337/2020	EPI_ISL_496969	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2338/2020	EPI_ISL_496970	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2340/2020	EPI_ISL_496972	6/10/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline	NS7a_E95stop results in 22.3% truncation of the protein sequence.	info	B.1.1.77	GR
hCoV-19/USA/WA-S2342/2020	EPI_ISL_496974	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2343/2020	EPI_ISL_496975	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2344/2020	EPI_ISL_496976	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2345/2020	EPI_ISL_496977	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.65	GR
hCoV-19/USA/WA-S2346/2020	EPI_ISL_496978	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2347/2020	EPI_ISL_496979	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2348/2020	EPI_ISL_496980	6/13/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2349/2020	EPI_ISL_496981	6/13/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2350/2020	EPI_ISL_496982	6/13/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2351/2020	EPI_ISL_496983	6/13/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2352/2020	EPI_ISL_496984	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2353/2020	EPI_ISL_496985	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2355/2020	EPI_ISL_496987	6/12/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2356/2020	EPI_ISL_496988	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2357/2020	EPI_ISL_496989	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2358/2020	EPI_ISL_496990	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2359/2020	EPI_ISL_496991	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2360/2020	EPI_ISL_496992	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S2365/2020	EPI_ISL_496997	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S2366/2020	EPI_ISL_496998	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S2367/2020	EPI_ISL_496999	6/11/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.124	GH
hCoV-19/USA/WA-S2072/2020	EPI_ISL_497500	6/5/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S2073/2020	EPI_ISL_497501	6/5/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S2074/2020	EPI_ISL_497502	6/5/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.77	GR
hCoV-19/USA/WA-S2075/2020	EPI_ISL_497503	6/5/2020	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
